datetime,temp,feelslike,dew,humidity,precip,precipprob,windspeed,winddir,windgust,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,PM25_Idgah_Hills,PM10_Idgah_Hills,NO_Idgah_Hills,SO2_Idgah_Hills,CO_Idgah_Hills,O3_Idgah_Hills,Benzene_Idgah_Hills,NO2_Idgah_Hills,NH3_Idgah_Hills,PM25_TT_Nagar,PM10_TT_Nagar,NO_TT_Nagar,SO2_TT_Nagar,CO_TT_Nagar,O3_TT_Nagar,NO2_TT_Nagar,NH3_TT_Nagar,PM25_Paryavaran_Parisar,PM10_Paryavaran_Parisar,NO_Paryavaran_Parisar,SO2_Paryavaran_Parisar,CO_Paryavaran_Parisar,O3_Paryavaran_Parisar,Benzene_Paryavaran_Parisar,NO2_Paryavaran_Parisar,NH3_Paryavaran_Parisar,year,month,day,hour,dayofweek,hour_sin,hour_cos,month_sin,month_cos
2024-06-11 19:00:00,97.4,100.1,64.3,33.93,0.0,0.0,6.9,350.5,18.6,1001.0,14.3,2.6,89.3,1.0,94.60954924439812,247.95608108108112,1.5,8.9,1.2865060976048321,33.78,0.4,43.25471029288522,22.43,97.75,208.0,1.4,8.85,2.34,63.72,43.65,65.9,136.125,307.25,11.058757629325124,6.23,1.2425000000000002,5.4,1.4,50.7,50.52,2024.0,6.0,11.0,19.0,1.0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0
2024-06-11 20:00:00,93.3,91.5,55.7,28.33,0.0,0.0,4.7,270.0,15.0,1000.7,30.0,2.5,10.5,0.0,94.60954924439812,247.95608108108112,2.02,9.15,1.2865060976048321,34.75,0.4,43.25471029288522,21.9,97.0,196.0,1.55,10.3,2.15,82.47,49.7,70.38,136.125,307.25,11.058757629325124,6.62,1.2425000000000002,5.5,1.83,51.42,51.22865734340933,2024.0,6.0,11.0,20.0,1.0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2024-06-11 21:00:00,90.4,90.8,61.8,38.58,0.0,0.0,3.8,355.7,10.7,1002.0,15.9,2.5,0.0,0.0,94.60954924439812,247.95608108108112,1.75,9.05,1.2865060976048321,32.35,0.4,43.25471029288522,20.3,89.25,184.75,1.5,14.6,2.3888083494329684,62.68,45.83,68.03,136.125,307.25,11.058757629325124,6.88,1.2425000000000002,5.17,2.25,51.65,49.98,2024.0,6.0,11.0,21.0,1.0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0
2024-06-11 22:00:00,89.9,90.4,62.1,39.74,0.0,0.0,3.8,343.8,6.7,1003.0,10.1,2.5,0.0,0.0,94.60954924439812,247.95608108108112,1.55,9.25,1.2865060976048321,36.73,0.5,37.95,22.37,103.5,234.0,2.3,14.95,2.3888083494329684,14.92,43.02,64.45,136.125,307.25,10.07,6.77,1.2425000000000002,5.5,2.85,51.1,51.22865734340933,2024.0,6.0,11.0,22.0,1.0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0
2024-06-11 23:00:00,90.1,88.8,57.3,33.17,0.0,0.0,10.3,250.0,6.3,1004.1,27.3,3.2,0.0,0.0,94.60954924439812,247.95608108108112,1.27,8.97,1.2865060976048321,26.5,0.5,29.88,24.68,118.75,301.125,2.75,14.43,2.3888083494329684,22.75,45.55,68.9,136.125,307.25,11.058757629325124,6.83,1.2425000000000002,5.08,3.225,51.65,51.22865734340933,2024.0,6.0,11.0,23.0,1.0,-0.2588190451025215,0.965925826289068,1.2246467991473532e-16,-1.0
2024-06-12 00:00:00,87.9,89.4,64.3,45.64,0.0,0.0,6.3,295.4,8.1,1004.0,54.0,3.2,0.0,0.0,40.75,99.25,1.23,8.65,0.54,57.6,0.05,22.28,18.58,78.25,215.25,1.85,11.45,1.46,42.52,66.77,97.35,136.125,307.25,11.058757629325124,5.75,0.81,4.1,3.225,75.2,24.3,2024.0,6.0,12.0,0.0,2.0,0.0,1.0,1.2246467991473532e-16,-1.0
2024-06-12 01:00:00,87.0,88.6,64.5,47.26,0.0,0.0,8.7,300.0,15.4,1004.0,13.0,3.2,0.0,0.0,42.0,96.25,1.25,8.43,0.44,60.52,0.5,17.6,21.4,72.5,201.25,1.0,15.72,1.02,57.55,60.27,93.85,96.0,183.25,2.02,4.92,0.31,10.7,2.23,51.73,19.9,2024.0,6.0,12.0,1.0,2.0,0.2588190451025207,0.9659258262890684,1.2246467991473532e-16,-1.0
2024-06-12 02:00:00,88.1,87.0,57.8,36.07,0.0,0.0,10.3,250.0,16.8,1001.1,30.0,2.5,0.0,0.0,39.75,85.0,1.27,9.0,0.41,63.3,0.5,14.35,23.42,61.0,161.25,1.92,19.23,0.9,69.4,53.12,95.83,67.5,127.0,0.97,5.6,0.12,18.02,1.42,37.38,18.65,2024.0,6.0,12.0,2.0,2.0,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0
2024-06-12 03:00:00,84.8,87.6,67.0,55.26,0.0,0.0,7.8,301.6,16.6,1003.0,15.5,2.5,0.0,0.0,40.0,88.75,1.25,9.68,0.4,61.55,0.5,14.9,22.07,57.5,140.5,0.5,19.62,0.69,77.78,44.88,87.58,51.25,96.5,0.75,7.35,0.11,23.62,0.85,27.2,17.4,2024.0,6.0,12.0,3.0,2.0,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0
2024-06-12 04:00:00,83.4,86.5,67.9,59.7,0.0,0.0,6.9,289.0,14.8,1004.0,22.3,2.5,0.0,0.0,43.25,98.5,1.32,8.98,0.44,53.0,0.5,20.83,21.02,53.5,117.0,0.93,19.0,0.61,87.5,37.95,83.45,48.0,93.25,0.68,7.5,0.03,25.25,0.88,24.9,17.32,2024.0,6.0,12.0,4.0,2.0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2024-06-12 05:00:00,81.4,83.8,66.7,61.01,0.0,0.0,8.1,140.0,11.9,1005.7,45.4,3.2,0.0,0.0,44.5,101.0,1.5,8.25,0.47,58.25,0.5,20.73,20.03,46.0,101.0,1.22,16.97,0.56,104.98,31.75,79.65,47.0,95.0,1.15,7.7,0.33,24.5,0.9,29.88,17.95,2024.0,6.0,12.0,5.0,2.0,0.9659258262890684,0.2588190451025207,1.2246467991473532e-16,-1.0
2024-06-12 06:00:00,83.4,87.0,69.0,61.96,0.0,0.0,4.7,226.2,8.9,1005.0,25.3,3.2,0.0,0.0,41.5,98.25,1.52,8.5,0.55,56.67,0.5,21.67,16.68,46.75,91.0,1.57,19.83,0.59,105.5,27.1,76.1,52.0,98.75,1.05,7.83,0.42,24.55,0.7,31.95,17.82,2024.0,6.0,12.0,6.0,2.0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2024-06-12 07:00:00,83.9,87.7,69.2,61.27,0.0,0.0,6.0,219.9,8.3,1005.0,42.7,3.2,30.5,0.0,45.25,110.25,2.15,8.03,0.61,55.5,0.55,24.47,17.43,48.75,106.75,1.2,18.57,0.69,97.07,25.6,74.7,50.25,101.0,2.68,8.55,0.44,25.05,0.7,40.65,17.93,2024.0,6.0,12.0,7.0,2.0,0.9659258262890684,-0.2588190451025206,1.2246467991473532e-16,-1.0
2024-06-12 08:00:00,87.2,90.5,67.6,52.23,0.0,0.0,13.6,186.0,12.3,1007.1,45.0,3.2,158.9,2.0,49.0,127.25,2.5,7.95,0.61,60.85,0.8,21.0,18.95,50.0,138.5,1.5,17.5,0.78,95.37,26.45,75.77,55.0,174.75,4.5,10.07,0.47,27.25,0.8,36.75,18.88,2024.0,6.0,12.0,8.0,2.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2024-06-12 09:00:00,86.1,89.3,67.6,54.08,0.0,0.0,6.9,270.7,17.2,1006.0,34.5,3.2,352.6,4.0,47.5,132.75,2.3,7.57,0.61,74.33,0.57,21.67,20.43,55.25,143.25,2.02,17.82,0.81,109.09849968379388,28.83,78.85,56.0,144.5,4.5,12.22,0.48,28.72,0.7,36.55,16.85,2024.0,6.0,12.0,9.0,2.0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2024-06-12 10:00:00,86.4,89.9,67.9,54.12,0.0,0.0,6.9,275.9,19.2,1006.0,29.5,3.2,529.3,5.0,48.75,142.0,2.3,7.9,0.55,84.95,0.4,21.22,21.65,52.75,134.25,1.4,19.7,0.86,109.09849968379388,30.72,74.15,48.0,123.25,3.2,12.5,1.2425000000000002,26.7,0.73,32.1,17.02,2024.0,6.0,12.0,10.0,2.0,0.4999999999999999,-0.8660254037844387,1.2246467991473532e-16,-1.0
2024-06-12 11:00:00,96.5,97.9,62.6,32.95,0.0,0.0,8.0,235.0,19.9,1005.0,100.0,3.1,665.9,7.0,41.75,122.75,2.1,8.03,0.52,91.78332004685333,0.4,19.05,22.1,50.75,129.5,1.53,22.8,0.81,109.09849968379388,31.37,72.47,41.0,115.25,2.3,14.76316646226897,1.2425000000000002,30.23,0.53,29.0,16.22,2024.0,6.0,12.0,11.0,2.0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0
2024-06-12 12:00:00,96.0,101.1,68.1,40.42,0.0,0.0,6.7,270.8,19.7,1005.0,37.7,3.1,706.4,7.0,35.75,113.0,1.67,7.8,0.48,91.78332004685333,0.4,16.73,22.27,46.75,122.0,0.7,24.18,0.86,109.09849968379388,30.0,71.45,35.0,91.5,1.87,14.76316646226897,0.51,32.33,0.45,24.0,17.4,2024.0,6.0,12.0,12.0,2.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2024-06-12 13:00:00,95.1,100.2,68.3,41.81,0.0,0.0,6.9,266.5,17.0,1005.0,39.7,3.1,635.3,6.0,31.75,102.0,1.53,6.85,0.47,91.78332004685333,0.4,15.6,20.98,44.25,117.0,0.42,18.32,0.74,109.09849968379388,27.12,67.72,37.0,82.0,1.4,14.62,0.49,37.15,0.4,23.8,17.8,2024.0,6.0,12.0,13.0,2.0,-0.2588190451025208,-0.9659258262890684,1.2246467991473532e-16,-1.0
2024-06-12 14:00:00,98.7,99.6,61.0,29.04,0.0,0.0,14.0,270.0,17.4,1002.7,54.9,3.1,595.9,6.0,30.75,92.25,1.55,5.73,0.47,91.78332004685333,0.4,15.47,18.93,40.75,107.5,0.93,13.83,0.83,109.09849968379388,27.82,70.65,33.25,94.0,1.23,14.76316646226897,0.48,38.05,0.4,21.6,18.12,2024.0,6.0,12.0,14.0,2.0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0
2024-06-12 15:00:00,98.9,104.7,68.1,37.02,0.0,0.0,6.0,269.7,18.6,1004.0,72.8,3.1,631.6,6.0,34.75,93.25,1.62,6.33,0.51,91.78332004685333,0.4,16.45,19.38,46.25,125.5,1.05,29.499190544846552,1.05,109.09849968379388,36.73,79.88,35.0,95.0,1.3,13.35,0.37,33.43,0.43,24.3,17.85,2024.0,6.0,12.0,15.0,2.0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0
2024-06-12 16:00:00,95.1,102.6,71.0,45.85,0.0,0.0,7.4,254.8,18.8,1002.0,57.5,3.1,394.0,4.0,34.25,94.25,1.23,8.43,0.47,91.78332004685333,0.4,14.8,19.68,45.0,130.75,0.95,29.499190544846552,1.05,109.09849968379388,37.1,79.05,33.0,102.0,2.08,13.18,0.43,27.83,0.5,35.38,18.02,2024.0,6.0,12.0,16.0,2.0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0
2024-06-12 17:00:00,89.8,93.7,67.9,48.65,0.0,0.0,14.0,270.0,25.972264983597114,1001.8,64.0,3.2,235.5,2.0,35.75,108.5,0.87,8.92,0.47,84.7,0.4,17.17,22.1,43.25,143.0,0.75,29.499190544846552,1.49,98.6,39.67,81.03,35.0,115.75,11.058757629325124,11.27,0.51,13.97,0.97,83.45,19.9,2024.0,6.0,12.0,17.0,2.0,-0.9659258262890684,-0.2588190451025206,1.2246467991473532e-16,-1.0
2024-06-12 18:00:00,94.7,102.9,71.7,47.51,0.0,0.0,9.6,297.3,14.8,1002.0,47.0,3.2,151.6,2.0,40.5,133.75,1.23,10.55,0.75,72.55,0.45,20.65,21.3,60.0,186.5,1.75,20.5,2.12,40.97,48.48,91.3,50.75,142.5,11.058757629325124,10.75,1.2425000000000002,7.05,1.8,92.56477139372448,24.1,2024.0,6.0,12.0,18.0,2.0,-1.0,-1.8369701987210294e-16,1.2246467991473532e-16,-1.0
2024-06-12 19:00:00,95.4,105.2,72.9,48.49,0.0,0.0,7.6,296.1,16.1,1003.0,43.5,3.2,76.7,1.0,57.5,147.75,1.12,10.8,1.07,56.85,0.6,32.88,22.8,75.25,227.25,1.98,19.3,2.21,32.15,56.47,92.18,71.5,217.75,11.058757629325124,11.35,1.2425000000000002,3.52,3.225,92.56477139372448,27.48,2024.0,6.0,12.0,19.0,2.0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0
2024-06-12 20:00:00,81.3,84.3,68.7,65.64,0.0,0.0,14.0,270.0,18.3,1005.7,84.3,3.2,8.7,0.0,83.25,180.0,1.17,10.92,1.08,54.62,0.8,32.88,23.17,86.25,225.25,2.33,20.63,2.16,33.07,59.9,97.25,128.0,300.5,11.058757629325124,12.12,1.2425000000000002,2.1,3.225,92.56477139372448,28.12,2024.0,6.0,12.0,20.0,2.0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2024-06-12 21:00:00,86.6,93.3,72.2,62.36,0.0,0.0,6.7,267.3,17.7,1004.0,66.1,3.2,0.0,0.0,83.5,175.0,1.25,10.22,1.22,46.95,0.8,35.62,22.42,90.0,208.25,2.55,17.23,2.06,28.95,62.52,99.7,136.0,305.75,11.058757629325124,10.68,1.2425000000000002,2.2,3.225,92.56477139372448,28.43,2024.0,6.0,12.0,21.0,2.0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0
2024-06-12 22:00:00,86.1,92.4,72.1,63.05,0.0,0.0,7.2,256.0,13.4,1004.0,68.3,3.2,0.0,0.0,88.25,182.25,1.38,10.07,1.09,51.5,0.6,32.38,19.1,94.25,202.0,3.05,17.0,2.3888083494329684,10.53,66.67,104.7,136.125,307.25,11.058757629325124,10.82,1.2425000000000002,1.98,3.225,88.83,28.97,2024.0,6.0,12.0,22.0,2.0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0
2024-06-12 23:00:00,78.5,78.5,70.0,75.33,0.0,0.0,14.0,270.0,11.0,1006.7,84.3,3.2,0.0,0.0,73.25,154.5,1.1,10.07,0.72,60.15,0.6,20.52,16.5,111.75,287.0,3.995,16.5,2.3888083494329684,5.92,76.03,115.53,136.125,301.25,11.058757629325124,9.0,1.23,2.22,3.225,81.4,24.23,2024.0,6.0,12.0,23.0,2.0,-0.2588190451025215,0.965925826289068,1.2246467991473532e-16,-1.0
2024-06-13 00:00:00,84.5,90.2,71.9,66.01,0.0,0.0,8.3,253.5,11.6,1005.0,68.5,3.2,0.0,0.0,73.23672055427252,154.520207852194,1.102147806004619,10.059376443418014,0.7202540415704388,60.08810623556582,0.6004618937644342,20.50517321016166,16.50651270207852,111.6472286374134,286.6050808314088,3.995,16.509006928406468,2.3888083494329684,5.979076212471131,75.91498845265589,115.27473441108545,136.125,300.8874133949192,11.058757629325124,8.992263279445728,1.2285912240184758,2.2730715935334875,3.225,81.27332563510393,24.25448036951501,2024.0,6.0,13.0,0.0,3.0,0.0,1.0,1.2246467991473532e-16,-1.0
2024-06-13 01:00:00,84.1,89.7,71.9,66.78,0.0,0.0,8.7,257.9,15.0,1004.0,71.1,3.2,0.0,0.0,73.22344110854503,154.54041570438798,1.104295612009238,10.048752886836027,0.7205080831408776,60.02621247113164,0.6009237875288683,20.490346420323327,16.513025404157045,111.54445727482678,286.21016166281754,3.995,16.51801385681293,2.3888083494329684,6.038152424942263,75.79997690531178,115.01946882217092,136.125,300.5248267898384,11.058757629325124,8.984526558891455,1.2271824480369515,2.326143187066975,3.225,81.14665127020785,24.278960739030023,2024.0,6.0,13.0,1.0,3.0,0.2588190451025207,0.9659258262890684,1.2246467991473532e-16,-1.0
2024-06-13 02:00:00,77.1,77.1,73.5,88.68,0.0,0.0,13.9,230.0,15.2,1004.1,80.0,2.5,0.0,0.0,73.21016166281755,154.560623556582,1.106443418013857,10.038129330254042,0.7207621247113164,59.964318706697455,0.6013856812933025,20.47551963048499,16.519538106235565,111.4416859122402,285.8152424942263,3.995,16.5270207852194,2.3888083494329684,6.097228637413394,75.68496535796767,114.76420323325635,136.125,300.1622401847575,11.058757629325124,8.976789838337183,1.2257736720554273,2.379214780600462,3.225,81.01997690531178,24.303441108545037,2024.0,6.0,13.0,2.0,3.0,0.4999999999999999,0.8660254037844387,1.2246467991473532e-16,-1.0
2024-06-13 03:00:00,83.7,89.6,72.4,68.8,0.0,0.0,8.3,266.1,15.2,1004.0,89.5,2.5,0.0,0.0,73.19688221709006,154.580831408776,1.108591224018476,10.027505773672056,0.7210161662817551,59.90242494226328,0.6018475750577367,20.46069284064665,16.52605080831409,111.33891454965358,285.4203233256351,3.995,16.536027713625867,2.3888083494329684,6.156304849884527,75.56995381062356,114.5089376443418,136.125,299.79965357967666,11.058757629325124,8.96905311778291,1.224364896073903,2.432286374133949,3.225,80.8933025404157,24.32792147806005,2024.0,6.0,13.0,3.0,3.0,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0
2024-06-13 04:00:00,81.6,84.7,68.6,64.87,0.0,0.0,7.8,265.9,15.2,1004.0,74.6,2.5,0.0,0.0,73.18360277136259,154.60103926096997,1.1107390300230948,10.01688221709007,0.721270207852194,59.8405311778291,0.6023094688221708,20.445866050808316,16.53256351039261,111.23614318706696,285.02540415704385,3.995,16.545034642032334,2.3888083494329684,6.215381062355658,75.45494226327945,114.25367205542726,136.125,299.43706697459584,11.058757629325124,8.961316397228638,1.2229561200923786,2.485357967667437,3.225,80.76662817551964,24.35240184757506,2024.0,6.0,13.0,4.0,3.0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2024-06-13 05:00:00,76.8,76.8,76.2,98.07,0.0,0.0,3.4,160.0,16.1,1004.9,84.3,3.2,0.0,0.0,73.17032332563511,154.62124711316395,1.1128868360277138,10.006258660508085,0.7215242494226327,59.77863741339492,0.602771362586605,20.43103926096998,16.53907621247113,111.13337182448036,284.6304849884527,3.995,16.554041570438798,2.3888083494329684,6.27445727482679,75.33993071593534,113.9984064665127,136.125,299.074480369515,11.058757629325124,8.953579676674364,1.2215473441108544,2.538429561200924,3.225,80.63995381062357,24.37688221709007,2024.0,6.0,13.0,5.0,3.0,0.9659258262890684,0.2588190451025207,1.2246467991473532e-16,-1.0
2024-06-13 06:00:00,83.9,87.6,69.0,60.89,0.0,0.0,8.9,280.1,16.6,1004.0,89.9,3.2,0.0,0.0,73.15704387990762,154.64145496535798,1.1150346420323327,9.995635103926098,0.7217782909930716,59.71674364896074,0.6032332563510392,20.41621247113164,16.545588914549654,111.03060046189375,284.23556581986145,3.995,16.563048498845266,2.3888083494329684,6.333533487297921,75.22491916859123,113.74314087759817,136.125,298.7118937644342,11.058757629325124,8.945842956120092,1.2201385681293302,2.591501154734411,3.225,80.51327944572749,24.40136258660508,2024.0,6.0,13.0,6.0,3.0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2024-06-13 07:00:00,83.4,86.5,68.1,60.08,0.0,0.0,8.3,277.2,17.2,1005.0,87.4,3.2,28.9,0.0,73.14376443418014,154.66166281755196,1.1171824480369517,9.985011547344111,0.7220323325635104,59.65484988452656,0.6036951501154734,20.401385681293306,16.552101616628175,110.92782909930716,283.8406466512702,3.995,16.572055427251733,2.3888083494329684,6.392609699769053,75.10990762124712,113.4878752886836,136.125,298.3493071593534,11.058757629325124,8.93810623556582,1.218729792147806,2.6445727482678985,3.225,80.38660508083142,24.425842956120093,2024.0,6.0,13.0,7.0,3.0,0.9659258262890684,-0.2588190451025206,1.2246467991473532e-16,-1.0
2024-06-13 08:00:00,82.5,87.9,72.5,71.88,0.0,0.0,9.0,200.0,19.5,1006.5,88.9,3.2,108.6,1.0,73.13048498845265,154.68187066974596,1.1193302540415706,9.974387990762123,0.7222863741339491,59.59295612009237,0.6041570438799077,20.386558891454964,16.5586143187067,110.82505773672057,283.445727482679,3.995,16.581062355658197,2.3888083494329684,6.451685912240185,74.994896073903,113.23260969976906,136.125,297.9867205542725,11.058757629325124,8.930369515011547,1.2173210161662815,2.697644341801386,3.225,80.25993071593534,24.450323325635104,2024.0,6.0,13.0,8.0,3.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2024-06-13 09:00:00,83.6,87.4,69.3,62.36,0.0,0.0,10.3,283.2,22.8,1006.0,50.4,3.2,303.7,3.0,73.11720554272517,154.70207852193997,1.1214780600461896,9.963764434180138,0.722540415704388,59.5310623556582,0.6046189376443418,20.37173210161663,16.56512702078522,110.72228637413394,283.05080831408776,3.995,16.590069284064665,2.3888083494329684,6.5107621247113165,74.8798845265589,112.9773441108545,136.125,297.6241339491917,11.058757629325124,8.922632794457275,1.2159122401847575,2.750715935334873,3.225,80.13325635103926,24.474803695150115,2024.0,6.0,13.0,9.0,3.0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2024-06-13 10:00:00,83.7,88.1,70.1,63.55,0.0,0.0,10.3,284.6,23.5,1006.0,71.2,3.2,513.0,5.0,73.1039260969977,154.72228637413394,1.1236258660508085,9.953140877598152,0.7227944572748267,59.46916859122402,0.605080831408776,20.35690531177829,16.57163972286374,110.61951501154736,282.65588914549653,3.995,16.599076212471132,2.3888083494329684,6.569838337182448,74.76487297921479,112.72207852193996,136.125,297.26154734411085,11.058757629325124,8.914896073903002,1.2145034642032333,2.8037875288683605,3.225,80.00658198614319,24.49928406466513,2024.0,6.0,13.0,10.0,3.0,0.4999999999999999,-0.8660254037844387,1.2246467991473532e-16,-1.0
2024-06-13 11:00:00,88.9,96.1,72.1,57.82,0.0,0.0,14.0,231.0,23.3,1006.0,54.6,3.1,593.3,6.0,73.0906466512702,154.74249422632795,1.1257736720554274,9.942517321016169,0.7230484988452656,59.40727482678984,0.6055427251732102,20.342078521939957,16.578152424942264,110.51674364896074,282.2609699769053,3.995,16.608083140877596,2.3888083494329684,6.62891454965358,74.64986143187068,112.4668129330254,136.125,296.89896073903003,11.058757629325124,8.90715935334873,1.213094688221709,2.856859122401848,3.225,79.87990762124711,24.52376443418014,2024.0,6.0,13.0,11.0,3.0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0
2024-06-13 12:00:00,89.9,95.3,69.9,51.98,0.0,0.0,9.2,292.1,22.8,1005.0,45.1,3.1,558.6,6.0,73.07736720554273,154.76270207852193,1.1279214780600462,9.93189376443418,0.7233025404157044,59.345381062355656,0.6060046189376443,20.32725173210161,16.584665127020784,110.41397228637412,281.86605080831407,3.995,16.617090069284064,2.3888083494329684,6.687990762124711,74.53484988452657,112.21154734411084,136.125,296.5363741339492,11.058757629325124,8.899422632794458,1.2116859122401848,2.909930715935335,3.225,79.75323325635104,24.54824480369515,2024.0,6.0,13.0,12.0,3.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2024-06-13 13:00:00,90.6,96.1,69.9,50.82,0.0,0.0,8.7,299.9,20.1,1005.0,33.7,3.1,800.6,8.0,73.06408775981524,154.78290993071593,1.1300692840646651,9.921270207852194,0.7235565819861431,59.28348729792148,0.6064665127020785,20.31242494226328,16.59117782909931,110.31120092378752,281.47113163972284,3.995,16.62609699769053,2.3888083494329684,6.7470669745958425,74.41983833718245,111.9562817551963,136.125,296.1737875288684,11.058757629325124,8.891685912240185,1.2102771362586604,2.9630023094688225,3.225,79.62655889145498,24.572725173210163,2024.0,6.0,13.0,13.0,3.0,-0.2588190451025208,-0.9659258262890684,1.2246467991473532e-16,-1.0
2024-06-13 14:00:00,93.5,96.8,66.3,41.04,0.0,0.0,9.1,250.0,19.7,1003.1,88.7,3.1,840.2,8.0,73.05080831408776,154.80311778290994,1.132217090069284,9.910646651270207,0.723810623556582,59.221593533487294,0.6069284064665127,20.297598152424943,16.59769053117783,110.20842956120092,281.0762124711316,3.995,16.635103926097,2.3888083494329684,6.806143187066974,74.30482678983834,111.70101616628176,136.125,295.8112009237875,11.058757629325124,8.883949191685913,1.2088683602771362,3.01607390300231,3.225,79.4998845265589,24.59720554272517,2024.0,6.0,13.0,14.0,3.0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0
2024-06-13 15:00:00,96.0,101.9,69.0,41.69,0.0,0.0,8.3,302.5,19.2,1003.0,14.7,3.1,698.2,7.0,73.03752886836028,154.8233256351039,1.134364896073903,9.900023094688224,0.7240646651270207,59.15969976905312,0.6073903002309469,20.282771362586605,16.60420323325635,110.10565819861432,280.68129330254044,3.995,16.644110854503463,2.3888083494329684,6.865219399538106,74.18981524249423,111.4457505773672,136.125,295.4486143187067,11.058757629325124,8.87621247113164,1.207459584295612,3.069145496535797,3.225,79.37321016166283,24.621685912240185,2024.0,6.0,13.0,15.0,3.0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0
2024-06-13 16:00:00,97.2,104.8,70.4,42.13,0.0,0.0,7.2,312.0,18.6,1002.0,21.4,3.1,556.5,6.0,73.02424942263279,154.84353348729792,1.136512702078522,9.889399538106236,0.7243187066974596,59.09780600461894,0.607852193995381,20.267944572748267,16.610715935334873,110.00288683602771,280.2863741339492,3.995,16.65311778290993,2.3888083494329684,6.924295612009238,74.07480369515012,111.19048498845264,136.125,295.08602771362587,11.058757629325124,8.868475750577367,1.2060508083140875,3.1222170900692845,3.225,79.24653579676675,24.6461662817552,2024.0,6.0,13.0,16.0,3.0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0
2024-06-13 17:00:00,95.3,99.1,66.5,39.11,0.0,0.0,11.2,225.0,18.1,1001.5,63.8,3.2,488.8,5.0,73.01096997690532,154.86374133949192,1.138660508083141,9.87877598152425,0.7245727482678983,59.03591224018476,0.6083140877598152,20.25311778290993,16.617228637413394,109.9001154734411,279.891454965358,3.995,16.662124711316398,2.3888083494329684,6.983371824480369,73.95979214780601,110.93521939953813,136.125,294.72344110854505,11.058757629325124,8.860739030023094,1.2046420323325635,3.175288683602772,3.225,79.11986143187067,24.670646651270207,2024.0,6.0,13.0,17.0,3.0,-0.9659258262890684,-0.2588190451025206,1.2246467991473532e-16,-1.0
2024-06-13 18:00:00,97.4,106.1,71.5,43.47,0.0,0.0,5.8,307.4,17.2,1000.0,32.0,3.2,305.5,3.0,72.99769053117782,154.8839491916859,1.1408083140877598,9.868152424942265,0.7248267898383371,58.974018475750576,0.6087759815242494,20.238290993071598,16.623741339491918,109.79734411085452,279.49653579676675,3.995,16.671131639722862,2.3888083494329684,7.042448036951501,73.84478060046189,110.67995381062356,136.125,294.3608545034642,11.058757629325124,8.853002309468822,1.2032332563510393,3.228360277136259,3.225,78.9931870669746,24.69512702078522,2024.0,6.0,13.0,18.0,3.0,-1.0,-1.8369701987210294e-16,1.2246467991473532e-16,-1.0
2024-06-13 19:00:00,96.7,103.9,70.2,42.57,0.0,0.0,4.0,279.6,15.7,1001.0,24.0,3.2,92.4,1.0,72.98441108545035,154.9041570438799,1.1429561200923788,9.857528868360278,0.725080831408776,58.9121247113164,0.6092378752886836,20.223464203233256,16.63025404157044,109.6945727482679,279.1016166281755,3.995,16.68013856812933,2.3888083494329684,7.101524249422632,73.72976905311778,110.424688221709,136.125,293.99826789838335,11.058757629325124,8.84526558891455,1.201824480369515,3.2814318706697465,3.225,78.86651270207852,24.719607390300236,2024.0,6.0,13.0,19.0,3.0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0
